index,bitstring,fitness,peak,valley,global,MAX,fitness_norm,MAX_N,MIN_N
95,1011110,0.541858884,0,0,0,,0.675037427,,
96,1011111,0.47513338,0,0,0,,0.591912071,,
97,1100000,0.45042941,0,0,0,,0.561136338,,
98,1100001,0.396279464,0,0,0,,0.493677372,,
99,1100010,0.365541077,0,0,0,,0.455384078,,
100,1100011,0.264129846,0,0,0,,0.329047907,,
101,1100100,0.504138536,0,0,0,,0.628046139,,
102,1100101,0.451150035,0,0,0,,0.562034079,,
103,1100110,0.357898251,0,0,0,,0.445862791,,
104,1100111,0.305192858,0,0,0,,0.380203421,,
105,1101000,0.358327806,0,0,0,,0.446397923,,
106,1101001,0.348146868,0,0,0,,0.433714705,,
107,1101010,0.37171049,0,0,0,,0.463069814,,
108,1101011,0.250611375,0,0,0,,0.312206855,,
109,1101100,0.500377376,0,0,0,,0.623360558,,
110,1101101,0.379972394,0,0,0,,0.473362336,,
111,1101110,0.307990344,0,0,0,,0.383688476,,
112,1101111,0.24126484,0,1,0,,0.30056312,,
113,1110000,0.541931798,0,0,0,,0.675128262,,
114,1110001,0.487781852,0,0,0,,0.607669296,,
115,1110010,0.548366893,0,0,0,,0.68314498,,
116,1110011,0.446955661,0,0,0,,0.556808808,,
117,1110100,0.439373826,0,0,0,,0.547363503,,
118,1110101,0.386385325,0,0,0,,0.481351443,,
119,1110110,0.318270025,0,0,0,,0.396494706,,
120,1110111,0.265564631,0,1,0,,0.330835335,,
121,1111000,0.434649351,0,0,0,,0.541477843,,
122,1111001,0.424468414,0,0,0,,0.528794626,,
123,1111010,0.425007744,0,0,0,,0.529466513,,
124,1111011,0.303908629,0,0,0,,0.378603554,,
125,1111100,0.51349692,0,0,0,,0.639704635,,
126,1111101,0.393091939,0,0,0,,0.489706414,,
127,1111110,0.478260737,0,0,0,,0.595808073,,
128,1111111,0.411535233,0,0,0,,0.512682717,,
129,10000000,0.629383452,0,0,0,,0.784073859,,
130,10000001,0.645259972,0,0,0,,0.803852523,,
131,10000010,0.544495119,0,0,0,,0.678321598,,
132,10000011,0.513110354,0,0,0,,0.639223059,,
133,10000100,0.630910253,0,0,0,,0.785975918,,
134,10000101,0.647948218,0,0,0,,0.807201489,,
135,10000110,0.484669968,0,0,0,,0.60379257,,
136,10000111,0.501991041,0,0,0,,0.625370831,,
137,10001000,0.470401315,0,0,0,,0.586016955,,
138,10001001,0.530246843,0,0,0,,0.660571369,,
139,10001010,0.483783999,0,0,0,,0.602688847,,
140,10001011,0.432711351,0,0,0,,0.539063519,,
141,10001100,0.543532681,0,0,0,,0.677122611,,
142,10001101,0.493154166,0,0,0,,0.614362022,,
143,10001110,0.351145649,0,0,0,,0.437450529,,
144,10001111,0.354446611,0,0,0,,0.441562804,,
145,10010000,0.571605932,0,0,0,,0.71209573,,
146,10010001,0.587482452,0,0,0,,0.731874395,,
147,10010010,0.578041027,0,0,0,,0.720112448,,
148,10010011,0.546656262,0,0,0,,0.681013909,,
149,10010100,0.516606521,0,0,0,,0.643578517,,
150,10010101,0.533644486,0,0,0,,0.664804087,,
151,10010110,0.39550272,0,0,0,,0.492709719,,
152,10010111,0.412823793,0,0,0,,0.51428798,,
153,10011000,0.573624113,0,0,0,,0.714609941,,
154,10011001,0.633469642,0,0,0,,0.789164356,,
155,10011010,0.563982506,0,0,0,,0.702598612,,
156,10011011,0.512909858,0,0,0,,0.638973285,,
157,10011100,0.545217775,0,0,0,,0.679221869,,
158,10011101,0.49483926,0,0,0,,0.616461279,,
159,10011110,0.509981592,0,0,0,,0.635325307,,
160,10011111,0.513282554,0,0,0,,0.639437582,,
161,10100000,0.611990349,0,0,0,,0.762405864,,
162,10100001,0.627866869,0,0,0,,0.782184529,,
163,10100010,0.527102017,0,0,0,,0.656653605,,
164,10100011,0.495717251,0,0,0,,0.617555064,,
165,10100100,0.665699475,0,0,0,,0.829315665,,
166,10100101,0.68273744,0,0,0,,0.850541236,,
167,10100110,0.51945919,0,0,0,,0.647132317,,
168,10100111,0.536780263,0,0,0,,0.668710578,,
169,10101000,0.540604127,0,0,0,,0.673474275,,
170,10101001,0.600449656,0,0,0,,0.748028689,,
171,10101010,0.553986811,0,0,0,,0.690146166,,
172,10101011,0.502914163,0,0,0,,0.626520839,,
173,10101100,0.682653697,0,0,0,,0.85043691,,
174,10101101,0.632275182,0,0,0,,0.787676321,,
175,10101110,0.490266665,0,0,0,,0.610764828,,
176,10101111,0.493567627,0,0,0,,0.614877103,,
177,10110000,0.71521749,0,0,0,,0.891004261,,
178,10110001,0.73109401,1,0,0,,0.910782925,,
179,10110010,0.721652585,0,0,0,,0.899020979,,
180,10110011,0.69026782,0,0,0,,0.859922439,,
181,10110100,0.612659518,0,0,0,,0.763239502,,
182,10110101,0.629697483,0,0,0,,0.784465073,,
183,10110110,0.491555716,0,0,0,,0.612370703,,
184,10110111,0.50887679,0,0,0,,0.633948966,,
185,10111000,0.596857268,0,0,0,,0.743553361,,
186,10111001,0.656702796,0,0,0,,0.818107775,,
187,10111010,0.587215661,0,0,0,,0.731542032,,
188,10111011,0.536143012,0,0,0,,0.667916703,,
189,10111100,0.675704836,0,0,0,,0.841780152,,
190,10111101,0.625326321,0,0,0,,0.779019563,,
191,10111110,0.640468654,0,0,0,,0.797883591,,
192,10111111,0.643769616,0,0,0,,0.801995867,,
193,11000000,0.611466249,0,0,0,,0.76175295,,
194,11000001,0.627342769,0,0,0,,0.781531615,,
195,11000010,0.526577917,0,0,0,,0.656000691,,
196,11000011,0.495193151,0,0,0,,0.61690215,,
197,11000100,0.612993051,0,0,0,,0.763655011,,
198,11000101,0.630031016,0,0,0,,0.784880582,,
199,11000110,0.466752766,0,0,0,,0.581471663,,
200,11000111,0.484073839,0,0,0,,0.603049924,,
201,11001000,0.473177467,0,0,0,,0.589475432,,
202,11001001,0.533022996,0,0,0,,0.664029847,,
203,11001010,0.486560151,0,0,0,,0.606147324,,
204,11001011,0.435487503,0,0,0,,0.542521996,,
205,11001100,0.546308834,0,0,0,,0.68058109,,
206,11001101,0.495930318,0,0,0,,0.617820499,,
207,11001110,0.353921802,0,0,0,,0.440909007,,
208,11001111,0.357222764,0,0,0,,0.445021283,,
209,11010000,0.65440192,0,0,0,,0.815241387,,
210,11010001,0.67027844,0,0,0,,0.835020052,,
211,11010010,0.660837015,0,0,0,,0.823258106,,
212,11010011,0.62945225,0,0,0,,0.784159566,,
213,11010100,0.599402509,0,0,0,,0.746724174,,
214,11010101,0.616440474,0,0,0,,0.767949744,,
215,11010110,0.478298708,0,0,0,,0.595855376,,
216,11010111,0.495619781,0,0,0,,0.617433638,,
217,11011000,0.641720424,0,0,0,,0.799443022,,
218,11011001,0.701565953,1,0,0,,0.873997437,,
219,11011010,0.632078817,0,0,0,,0.787431693,,
220,11011011,0.581006169,0,0,0,,0.723806365,,
221,11011100,0.613314086,0,0,0,,0.76405495,,
222,11011101,0.562935571,0,0,0,,0.70129436,,
223,11011110,0.578077903,0,0,0,,0.720158388,,
224,11011111,0.581378865,0,0,0,,0.724270663,,
225,11100000,0.622078332,0,0,0,,0.77497328,,
226,11100001,0.637954852,0,0,0,,0.794751945,,
227,11100010,0.537189999,0,0,0,,0.669221019,,
228,11100011,0.505805234,0,0,0,,0.63012248,,
229,11100100,0.675787458,0,0,0,,0.841883081,,
230,11100101,0.692825423,1,0,0,,0.863108652,,
231,11100110,0.529547173,0,0,0,,0.659699733,,
232,11100111,0.546868246,0,0,0,,0.681277994,,
233,11101000,0.529976728,0,0,0,,0.660234865,,
234,11101001,0.589822257,0,0,0,,0.734789279,,
235,11101010,0.543359412,0,0,0,,0.676906756,,
236,11101011,0.492286764,0,0,0,,0.613281429,,
237,11101100,0.672026298,0,0,0,,0.8371975,,
238,11101101,0.621647783,0,0,0,,0.77443691,,
239,11101110,0.479639266,0,0,0,,0.597525418,,
240,11101111,0.482940228,0,0,0,,0.601637693,,
241,11110000,0.651191097,0,0,0,,0.811241406,,
242,11110001,0.667067617,0,0,0,,0.83102007,,
243,11110010,0.657626192,0,0,0,,0.819258124,,
244,11110011,0.626241427,0,0,0,,0.780159584,,
245,11110100,0.548633125,0,0,0,,0.683476647,,
246,11110101,0.56567109,0,0,0,,0.704702218,,
247,11110110,0.427529323,0,0,0,,0.532607848,,
248,11110111,0.444850397,0,0,0,,0.554186111,,
249,11111000,0.54390865,0,0,0,,0.677590986,,
250,11111001,0.603754179,0,0,0,,0.752145401,,
251,11111010,0.534267043,0,0,0,,0.665579657,,
252,11111011,0.483194394,0,0,0,,0.601954328,,
253,11111100,0.622756219,0,0,0,,0.775817779,,
254,11111101,0.572377704,0,0,0,,0.713057189,,
255,11111110,0.587520036,0,0,0,,0.731921216,,
256,11111111,0.590820998,0,0,0,,0.736033492,,
257,100000000,0.653419483,0,0,0,,0.814017486,,
258,100000001,0.64804115,0,0,0,,0.807317262,,
259,100000010,0.634129383,0,0,0,,0.789986249,,
260,100000011,0.559974532,0,0,0,,0.697605555,,
261,100000100,0.654946284,0,0,0,,0.815919546,,
262,100000101,0.650729397,0,0,0,,0.810666228,,
263,100000110,0.574304231,0,0,0,,0.715457219,,
264,100000111,0.54885522,0,0,0,,0.683753329,,
265,100001000,0.494437346,0,0,0,,0.615960583,,
266,100001001,0.533028022,0,0,0,,0.664036108,,
267,100001010,0.573418262,0,0,0,,0.714353496,,
268,100001011,0.479575529,0,0,0,,0.597446015,,
269,100001100,0.567568712,0,0,0,,0.707066239,,
270,100001101,0.495935344,0,0,0,,0.61782676,,
271,100001110,0.440779912,0,0,0,,0.549115178,,
272,100001111,0.40131079,0,0,0,,0.499945301,,
273,100010000,0.614409521,0,0,0,,0.765419622,,
274,100010001,0.609031188,0,0,0,,0.758719398,,
275,100010010,0.686442848,0,0,0,,0.855157362,,
276,100010011,0.612287998,0,0,0,,0.762776669,,
277,100010100,0.55941011,0,0,0,,0.696902408,,
278,100010101,0.555193222,0,0,0,,0.69164909,,
279,100010110,0.503904541,0,0,0,,0.627754633,,
280,100010111,0.478455529,0,0,0,,0.596050741,,
281,100011000,0.616427702,0,0,0,,0.767933833,,
282,100011001,0.655018378,0,0,0,,0.816009359,,
283,100011010,0.672384327,0,0,0,,0.837643526,,
284,100011011,0.578541594,0,0,0,,0.720736045,,
285,100011100,0.588021363,0,0,0,,0.73254576,,
286,100011101,0.516387996,0,0,0,,0.643306282,,
287,100011110,0.618383413,0,0,0,,0.770370221,,
288,100011111,0.57891429,0,0,0,,0.721200343,,
289,100100000,0.548595836,0,0,0,,0.683430193,,
290,100100001,0.543217504,0,0,0,,0.67672997,,
291,100100010,0.529305736,0,0,0,,0.659398956,,
292,100100011,0.455150886,0,0,0,,0.567018263,,
293,100100100,0.602304963,0,0,0,,0.750339995,,
294,100100101,0.598088075,0,0,0,,0.745086677,,
295,100100110,0.52166291,0,0,0,,0.649877669,,
296,100100111,0.496213898,0,0,0,,0.618173777,,
297,100101000,0.477209615,0,0,0,,0.594498605,,
298,100101001,0.51580029,0,0,0,,0.642574129,,
299,100101010,0.556190531,0,0,0,,0.692891519,,
300,100101011,0.462347797,0,0,0,,0.575984037,,
301,100101100,0.619259184,0,0,0,,0.771461239,,
302,100101101,0.547625816,0,0,0,,0.682221761,,
303,100101110,0.492470385,0,0,0,,0.61351018,,
304,100101111,0.453001262,0,0,0,,0.564340302,,
305,100110000,0.659279774,0,0,0,,0.821318125,,
306,100110001,0.653901442,0,0,0,,0.814617901,,
307,100110010,0.731313102,0,0,0,,0.911055866,,
308,100110011,0.657158251,0,0,0,,0.818675172,,
309,100110100,0.556721802,0,0,0,,0.693553366,,
310,100110101,0.552504915,0,0,0,,0.688300049,,
311,100110110,0.501216233,0,0,0,,0.62440559,,
312,100110111,0.475767221,0,0,0,,0.592701698,,
313,100111000,0.540919552,0,0,0,,0.673867225,,
314,100111001,0.579510228,0,0,0,,0.721942751,,
315,100111010,0.596876177,0,0,0,,0.743576918,,
316,100111011,0.503033444,0,0,0,,0.626669437,,
317,100111100,0.619767121,0,0,0,,0.772094018,,
318,100111101,0.548133753,0,0,0,,0.682854539,,
319,100111110,0.65012917,0,0,0,,0.809918477,,
320,100111111,0.610660048,0,0,0,,0.7607486,,
321,101000000,0.544426089,0,0,0,,0.678235602,,
322,101000001,0.539047756,0,0,0,,0.671535378,,
323,101000010,0.525135989,0,0,0,,0.654204365,,
324,101000011,0.450981138,0,0,0,,0.56182367,,
325,101000100,0.54595289,0,0,0,,0.680137661,,
326,101000101,0.541736003,0,0,0,,0.674884344,,
327,101000110,0.465310838,0,0,0,,0.579675336,,
328,101000111,0.439861826,0,0,0,,0.547971444,,
329,101001000,0.406137307,0,0,0,,0.505958084,,
330,101001001,0.444727983,0,0,0,,0.55403361,,
331,101001010,0.485118223,0,0,0,,0.604350998,,
332,101001011,0.39127549,0,0,0,,0.487443517,,
333,101001100,0.479268673,0,0,0,,0.59706374,,
334,101001101,0.407635306,0,0,0,,0.507824262,,
335,101001110,0.352479874,0,0,0,,0.439112681,,
336,101001111,0.313010751,0,0,0,,0.389942803,,
337,101010000,0.551647971,0,0,0,,0.687232484,,
338,101010001,0.546269638,0,0,0,,0.68053226,,
339,101010010,0.623681298,0,0,0,,0.776970224,,
340,101010011,0.549526448,0,0,0,,0.684589532,,
341,101010100,0.49664856,0,0,0,,0.618715271,,
342,101010101,0.492431672,0,0,0,,0.613461952,,
343,101010110,0.44114299,0,0,0,,0.549567494,,
344,101010111,0.415693978,0,0,0,,0.517863602,,
345,101011000,0.538966475,0,0,0,,0.671434119,,
346,101011001,0.577557151,0,0,0,,0.719509645,,
347,101011010,0.5949231,0,0,0,,0.741143812,,
348,101011011,0.501080366,0,0,0,,0.62423633,,
349,101011100,0.510560136,0,0,0,,0.636046046,,
350,101011101,0.438926768,0,0,0,,0.546806567,,
351,101011110,0.540922185,0,0,0,,0.673870505,,
352,101011111,0.501453063,0,0,0,,0.624700629,,
353,101100000,0.46794379,0,0,0,,0.582955418,,
354,101100001,0.462565458,0,0,0,,0.576255195,,
355,101100010,0.44865369,0,0,0,,0.55892418,,
356,101100011,0.37449884,0,0,0,,0.466543487,,
357,101100100,0.521652917,0,0,0,,0.64986522,,
358,101100101,0.517436029,0,0,0,,0.644611902,,
359,101100110,0.441010864,0,0,0,,0.549402894,,
360,101100111,0.415561852,0,0,0,,0.517699002,,
361,101101000,0.375842187,0,0,0,,0.468217003,,
362,101101001,0.414432863,0,0,0,,0.516292529,,
363,101101010,0.454823103,0,0,0,,0.566609917,,
364,101101011,0.360980369,0,0,0,,0.449702435,,
365,101101100,0.517891756,0,0,0,,0.645179638,,
366,101101101,0.446258389,0,0,0,,0.55594016,,
367,101101110,0.391102957,0,0,0,,0.487228579,,
368,101101111,0.351633834,0,0,0,,0.4380587,,
369,101110000,0.559446178,0,0,0,,0.696947341,,
370,101110001,0.554067846,0,0,0,,0.690247118,,
371,101110010,0.631479506,0,0,0,,0.786685083,,
372,101110011,0.557324655,0,0,0,,0.694304389,,
373,101110100,0.456888207,0,0,0,,0.569182584,,
374,101110101,0.452671319,0,0,0,,0.563929266,,
375,101110110,0.401382637,0,0,0,,0.500034807,,
376,101110111,0.375933626,0,0,0,,0.468330916,,
377,101111000,0.452163732,0,0,0,,0.563296923,,
378,101111001,0.490754408,0,0,0,,0.611372449,,
379,101111010,0.508120357,0,0,0,,0.633006616,,
380,101111011,0.414277623,0,0,0,,0.516099134,,
381,101111100,0.531011301,0,0,0,,0.661523716,,
382,101111101,0.459377933,0,0,0,,0.572284237,,
383,101111110,0.56137335,0,0,0,,0.699348175,,
384,101111111,0.521904227,0,0,0,,0.650178297,,
385,110000000,0.707746502,0,0,0,,0.881697047,,
386,110000001,0.694844224,0,0,0,,0.865623636,,
387,110000010,0.688456401,0,0,0,,0.857665808,,
388,110000011,0.606777606,0,0,0,,0.755911928,,
389,110000100,0.709273303,1,0,0,,0.883599106,,
390,110000101,0.697532471,0,0,0,,0.868972602,,
391,110000110,0.62863125,0,0,0,,0.78313678,,
392,110000111,0.595658293,0,0,0,,0.742059701,,
393,110001000,0.548764365,0,0,0,,0.683640143,,
394,110001001,0.579831096,0,0,0,,0.722342482,,
395,110001010,0.627745281,0,0,0,,0.782033057,,
396,110001011,0.526378602,0,0,0,,0.655752388,,
397,110001100,0.621895731,0,0,0,,0.774745799,,
398,110001101,0.542738418,0,0,0,,0.676133134,,
399,110001110,0.495106931,0,0,0,,0.616794739,,
400,110001111,0.448113863,0,0,0,,0.558251674,,
401,110010000,0.649968982,0,0,0,,0.809718918,,
402,110010001,0.637066704,0,0,0,,0.793645507,,
403,110010010,0.722002309,0,0,0,,0.899456658,,
404,110010011,0.640323514,0,0,0,,0.797702779,,
405,110010100,0.594969571,0,0,0,,0.741201704,,
406,110010101,0.583228738,0,0,0,,0.726575199,,
407,110010110,0.539464002,0,0,0,,0.672053929,,
408,110010111,0.506491045,0,0,0,,0.63097685,,
409,110011000,0.651987163,0,0,0,,0.812233129,,
410,110011001,0.683053894,0,0,0,,0.850935468,,
411,110011010,0.707943788,0,0,0,,0.881942822,,
412,110011011,0.60657711,0,0,0,,0.755662154,,
413,110011100,0.623580825,0,0,0,,0.776845057,,
414,110011101,0.544423512,0,0,0,,0.678232392,,
415,110011110,0.653942874,0,0,0,,0.814669517,,
416,110011111,0.606949806,0,0,0,,0.756126452,,
417,110100000,0.627448926,0,0,0,,0.781663863,,
418,110100001,0.614546648,0,0,0,,0.765590452,,
419,110100010,0.608158826,0,0,0,,0.757632626,,
420,110100011,0.52648003,0,0,0,,0.655878745,,
421,110100100,0.681158052,0,0,0,,0.848573665,,
422,110100101,0.66941722,0,0,0,,0.833947161,,
423,110100110,0.600516,0,0,0,,0.74811134,,
424,110100111,0.567543043,0,0,0,,0.707034261,,
425,110101000,0.556062704,0,0,0,,0.692732274,,
426,110101001,0.587129435,0,0,0,,0.731434613,,
427,110101010,0.635043621,0,0,0,,0.791125189,,
428,110101011,0.533676942,0,0,0,,0.66484452,,
429,110101100,0.698112274,1,0,0,,0.86969491,,
430,110101101,0.618954961,0,0,0,,0.771082244,,
431,110101110,0.571323474,0,0,0,,0.711743849,,
432,110101111,0.524330406,0,0,0,,0.653200785,,
433,110110000,0.730676067,0,0,0,,0.91026226,,
434,110110001,0.717773789,0,0,0,,0.894188849,,
435,110110010,0.802709394,1,0,1,,1,,
436,110110011,0.721030599,0,0,0,,0.89824612,,
437,110110100,0.628118095,0,0,0,,0.782497501,,
438,110110101,0.616377262,0,0,0,,0.767870996,,
439,110110110,0.572612526,0,0,0,,0.713349726,,
440,110110111,0.539639569,0,0,0,,0.672272647,,
441,110111000,0.612315845,0,0,0,,0.762811361,,
442,110111001,0.643382576,0,0,0,,0.801513699,,
443,110111010,0.66827247,0,0,0,,0.832521053,,
444,110111011,0.566905791,0,0,0,,0.706240384,,
445,110111100,0.691163414,0,0,0,,0.861038153,,
446,110111101,0.612006101,0,0,0,,0.762425487,,
447,110111110,0.721525463,1,0,0,,0.898862613,,
448,110111111,0.674532395,0,0,0,,0.840319548,,
449,111000000,0.576447467,0,0,0,,0.718127222,,
450,111000001,0.56354519,0,0,0,,0.702053812,,
451,111000010,0.557157367,0,0,0,,0.694095984,,
452,111000011,0.475478572,0,0,0,,0.592342105,,
453,111000100,0.577974269,0,0,0,,0.720029282,,
454,111000101,0.566233436,0,0,0,,0.705402777,,
455,111000110,0.497332216,0,0,0,,0.619566956,,
456,111000111,0.464359259,0,0,0,,0.578489877,,
457,111001000,0.438158686,0,0,0,,0.545849705,,
458,111001001,0.469225416,0,0,0,,0.584552043,,
459,111001010,0.517139602,0,0,0,,0.644242619,,
460,111001011,0.415772923,0,0,0,,0.51796195,,
461,111001100,0.511290052,0,0,0,,0.636955361,,
462,111001101,0.432132739,0,0,0,,0.538342696,,
463,111001110,0.384501252,0,0,0,,0.479004301,,
464,111001111,0.337508184,0,0,0,,0.420461236,,
465,111010000,0.619383138,0,0,0,,0.771615659,,
466,111010001,0.606480861,0,0,0,,0.755542249,,
467,111010010,0.691416466,0,0,0,,0.8613534,,
468,111010011,0.60973767,0,0,0,,0.75959952,,
469,111010100,0.564383727,0,0,0,,0.703098445,,
470,111010101,0.552642895,0,0,0,,0.688471942,,
471,111010110,0.508878158,0,0,0,,0.63395067,,
472,111010111,0.475905201,0,0,0,,0.592873591,,
473,111011000,0.606701643,0,0,0,,0.755817295,,
474,111011001,0.637768373,0,0,0,,0.794519633,,
475,111011010,0.662658267,0,0,0,,0.825526986,,
476,111011011,0.561291589,0,0,0,,0.699246319,,
477,111011100,0.578295304,0,0,0,,0.720429222,,
478,111011101,0.499137991,0,0,0,,0.621816556,,
479,111011110,0.608657353,0,0,0,,0.758253681,,
480,111011111,0.561664285,0,0,0,,0.699710617,,
481,111100000,0.539847792,0,0,0,,0.672532047,,
482,111100001,0.526945514,0,0,0,,0.656458636,,
483,111100010,0.520557692,0,0,0,,0.64850081,,
484,111100011,0.438878896,0,0,0,,0.546746929,,
485,111100100,0.593556918,0,0,0,,0.739441848,,
486,111100101,0.581816086,0,0,0,,0.724815345,,
487,111100110,0.512914865,0,0,0,,0.638979522,,
488,111100111,0.479941909,0,0,0,,0.597902445,,
489,111101000,0.447746188,0,0,0,,0.557793632,,
490,111101001,0.478812919,0,0,0,,0.59649597,,
491,111101010,0.526727105,0,0,0,,0.656186546,,
492,111101011,0.425360426,0,0,0,,0.529905878,,
493,111101100,0.589795758,0,0,0,,0.734756267,,
494,111101101,0.510638445,0,0,0,,0.636143602,,
495,111101110,0.463006958,0,0,0,,0.576805207,,
496,111101111,0.41601389,0,0,0,,0.518262142,,
497,111110000,0.568960557,0,0,0,,0.708800173,,
498,111110001,0.556058279,0,0,0,,0.692726762,,
499,111110010,0.640993884,0,0,0,,0.798537913,,
500,111110011,0.559315089,0,0,0,,0.696784033,,
501,111110100,0.466402585,0,0,0,,0.581035414,,
502,111110101,0.454661752,0,0,0,,0.566408909,,
503,111110110,0.410897016,0,0,0,,0.511887638,,
504,111110111,0.377924059,0,0,0,,0.47081056,,
505,111111000,0.46167811,0,0,0,,0.575149753,,
506,111111001,0.492744841,0,0,0,,0.613852092,,
507,111111010,0.517634735,0,0,0,,0.644859446,,
508,111111011,0.416268057,0,0,0,,0.518578778,,
509,111111100,0.540525679,0,0,0,,0.673376546,,
510,111111101,0.461368366,0,0,0,,0.57476388,,
511,111111110,0.570887728,0,0,0,,0.711201005,,
512,111111111,0.523894661,0,0,0,,0.652657942,,
513,1000000000,0.533347778,0,0,0,,0.664434454,,
514,1000000001,0.551476449,0,0,0,,0.687018805,,
515,1000000010,0.416977751,0,0,0,,0.519462902,,
516,1000000011,0.431832006,0,0,0,,0.537968048,,
517,1000000100,0.561117367,0,0,0,,0.699029277,,
