index,bitstring,fitness,peak,valley,global,MAX,fitness_norm,MAX_N,MIN_N
216,11010111,0.677121875,0,0,0,,0.900351974,,
217,11011000,0.636952083,0,0,0,,0.846939209,,
218,11011001,0.531262777,0,0,0,,0.70640679,,
219,11011010,0.637754678,1,0,0,,0.8480064,,
220,11011011,0.571351021,0,0,0,,0.759711123,,
221,11011100,0.533546321,0,0,0,,0.709443161,,
222,11011101,0.520160691,0,0,0,,0.691644625,,
223,11011110,0.428591039,0,0,0,,0.569886755,,
224,11011111,0.563613608,0,0,0,,0.749422879,,
225,11100000,0.516750711,0,0,0,,0.68711046,,
226,11100001,0.394856581,0,1,0,,0.525030892,,
227,11100010,0.491451623,0,0,0,,0.653470897,,
228,11100011,0.509700038,0,0,0,,0.677735357,,
229,11100100,0.51227626,0,0,0,,0.681160894,,
230,11100101,0.428333564,0,0,0,,0.569544397,,
231,11100110,0.42325789,0,0,0,,0.562795401,,
232,11100111,0.514167965,0,0,0,,0.683676247,,
233,11101000,0.539192241,0,0,0,,0.716950399,,
234,11101001,0.433502936,0,0,0,,0.576417981,,
235,11101010,0.633067446,0,0,0,,0.841773905,,
236,11101011,0.566663789,0,0,0,,0.753478628,,
237,11101100,0.58180219,0,0,0,,0.77360778,,
238,11101101,0.56841656,0,0,0,,0.755809243,,
239,11101110,0.455330272,0,0,0,,0.605441243,,
240,11101111,0.590352841,0,0,0,,0.784977366,,
241,11110000,0.581980112,0,0,0,,0.773844358,,
242,11110001,0.460085981,0,0,0,,0.611764789,,
243,11110010,0.495268697,0,0,0,,0.658546365,,
244,11110011,0.513517112,0,0,0,,0.682810824,,
245,11110100,0.509092538,0,0,0,,0.676927579,,
246,11110101,0.425149842,0,0,0,,0.565311082,,
247,11110110,0.467841792,0,0,0,,0.622077497,,
248,11110111,0.558751867,0,0,0,,0.742958343,,
249,11111000,0.570161961,0,0,0,,0.758130059,,
250,11111001,0.464472656,0,0,0,,0.617597641,,
251,11111010,0.570964557,0,0,0,,0.759197251,,
252,11111011,0.504560899,0,0,0,,0.670901972,,
253,11111100,0.485097367,0,0,0,,0.645021802,,
254,11111101,0.471711738,0,0,0,,0.627223267,,
255,11111110,0.380142085,0,0,0,,0.505465396,,
256,11111111,0.515164654,0,0,0,,0.68500152,,
257,100000000,0.511243314,0,0,0,,0.679787412,,
258,100000001,0.420079969,0,0,0,,0.558569799,,
259,100000010,0.499027515,0,0,0,,0.663544371,,
260,100000011,0.556635144,0,0,0,,0.74014379,,
261,100000100,0.529226288,0,0,0,,0.703698922,,
262,100000101,0.476014377,0,0,0,,0.632944378,,
263,100000110,0.453291207,0,0,0,,0.602729949,,
264,100000111,0.583560496,0,0,0,,0.775945755,,
265,100001000,0.444112679,0,0,0,,0.59052549,,
266,100001001,0.369154158,0,0,0,,0.490855025,,
267,100001010,0.551071172,0,0,0,,0.732745516,,
268,100001011,0.524026729,0,0,0,,0.696785198,,
269,100001100,0.46919655,0,0,0,,0.623878885,,
270,100001101,0.486541706,0,0,0,,0.646942303,,
271,100001110,0.355807921,0,0,0,,0.473108869,,
272,100001111,0.530189704,0,0,0,,0.704979952,,
273,100010000,0.388480492,0,0,0,,0.516552767,,
274,100010001,0.297317147,0,1,0,,0.395335153,,
275,100010010,0.314852365,0,1,0,,0.418651293,,
276,100010011,0.372459995,0,0,0,,0.495250714,,
277,100010100,0.383657855,0,0,0,,0.510140227,,
278,100010101,0.330445944,0,0,0,,0.439385684,,
279,100010110,0.355490397,0,0,0,,0.472686665,,
280,100010111,0.485759687,0,0,0,,0.645902472,,
281,100011000,0.461101817,0,0,0,,0.613115521,,
282,100011001,0.386143296,0,0,0,,0.513445056,,
283,100011010,0.474987701,0,0,0,,0.631579233,,
284,100011011,0.447943258,0,0,0,,0.595618915,,
285,100011100,0.357696055,0,0,0,,0.475619473,,
286,100011101,0.37504121,0,0,0,,0.498682891,,
287,100011110,0.265824062,0,1,0,,0.353459588,,
288,100011111,0.440205845,0,0,0,,0.585330671,,
289,100100000,0.525396214,0,0,0,,0.698606168,,
290,100100001,0.434232869,0,0,0,,0.577388555,,
291,100100010,0.513180414,0,0,0,,0.682363125,,
292,100100011,0.570788044,0,0,0,,0.758962546,,
293,100100100,0.520921763,0,0,0,,0.692656603,,
294,100100101,0.467709852,0,0,0,,0.62190206,,
295,100100110,0.444986682,0,0,0,,0.59168763,,
296,100100111,0.575255971,0,0,0,,0.764903437,,
297,100101000,0.385029579,0,0,0,,0.511964174,,
298,100101001,0.310071058,0,0,0,,0.412293709,,
299,100101010,0.491988072,0,0,0,,0.6541842,,
300,100101011,0.46494363,0,0,0,,0.618223884,,
301,100101100,0.427639527,0,0,0,,0.568621553,,
302,100101101,0.444984683,0,0,0,,0.591684972,,
303,100101110,0.314250898,0,1,0,,0.417851537,,
304,100101111,0.488632681,0,0,0,,0.649722621,,
305,100110000,0.458174592,0,0,0,,0.609223263,,
306,100110001,0.367011247,0,0,0,,0.48800565,,
307,100110010,0.384546466,0,0,0,,0.511321791,,
308,100110011,0.442154096,0,0,0,,0.587921212,,
309,100110100,0.385287019,0,0,0,,0.512306486,,
310,100110101,0.332075108,0,0,0,,0.441551942,,
311,100110110,0.357119561,0,0,0,,0.474852923,,
312,100110111,0.487388851,0,0,0,,0.648068731,,
313,100111000,0.496278084,0,0,0,,0.659888521,,
314,100111001,0.421319563,0,0,0,,0.560218056,,
315,100111010,0.510163968,0,0,0,,0.678352233,,
316,100111011,0.483119525,0,0,0,,0.642391915,,
317,100111100,0.41121349,0,0,0,,0.546780264,,
318,100111101,0.428558645,0,0,0,,0.569843682,,
319,100111110,0.319341496,0,0,0,,0.424620378,,
320,100111111,0.49372328,0,0,0,,0.656491462,,
321,101000000,0.543540864,0,0,0,,0.722732654,,
322,101000001,0.452377519,0,0,0,,0.601515041,,
323,101000010,0.531325065,0,0,0,,0.706489613,,
324,101000011,0.588932694,0,0,0,,0.783089032,,
325,101000100,0.561523838,0,0,0,,0.746644164,,
326,101000101,0.508311927,0,0,0,,0.67588962,,
327,101000110,0.485588757,0,0,0,,0.645675191,,
328,101000111,0.615858046,0,0,0,,0.818890997,,
329,101001000,0.500304425,0,0,0,,0.665242246,,
330,101001001,0.425345905,0,0,0,,0.565571782,,
331,101001010,0.607262919,0,0,0,,0.807462273,,
332,101001011,0.580218476,0,0,0,,0.771501955,,
333,101001100,0.525388297,0,0,0,,0.698595641,,
334,101001101,0.542733453,0,0,0,,0.72165906,,
335,101001110,0.411999667,0,0,0,,0.547825624,,
336,101001111,0.586381451,0,0,0,,0.779696708,,
337,101010000,0.489767886,0,0,0,,0.651232074,,
338,101010001,0.398604541,0,0,0,,0.530014461,,
339,101010010,0.41613976,0,0,0,,0.553330602,,
340,101010011,0.473747389,0,0,0,,0.629930021,,
341,101010100,0.484945249,0,0,0,,0.644819535,,
342,101010101,0.431733338,0,0,0,,0.574064991,,
343,101010110,0.456777792,0,0,0,,0.607365974,,
344,101010111,0.587047081,0,0,0,,0.78058178,,
345,101011000,0.494434786,0,0,0,,0.657437534,,
346,101011001,0.419476266,0,0,0,,0.55776707,,
347,101011010,0.50832067,0,0,0,,0.675901246,,
348,101011011,0.481276227,0,0,0,,0.639940928,,
349,101011100,0.391029024,0,0,0,,0.519941486,,
350,101011101,0.40837418,0,0,0,,0.543004905,,
351,101011110,0.299157031,0,0,0,,0.397781601,,
352,101011111,0.473538815,0,0,0,,0.629652685,,
353,101100000,0.480916855,0,0,0,,0.63946308,,
354,101100001,0.38975351,0,1,0,,0.518245467,,
355,101100010,0.468701056,0,0,0,,0.623220039,,
356,101100011,0.526308685,0,0,0,,0.699819458,,
357,101100100,0.476442405,0,0,0,,0.633513516,,
358,101100101,0.423230493,0,0,0,,0.562758971,,
359,101100110,0.400507323,0,1,0,,0.532544542,,
360,101100111,0.530776613,0,0,0,,0.70576035,,
361,101101000,0.503358386,0,0,0,,0.669303021,,
362,101101001,0.428399866,0,0,0,,0.569632557,,
363,101101010,0.610316879,0,0,0,,0.811523047,,
364,101101011,0.583272437,0,0,0,,0.77556273,,
365,101101100,0.545968335,0,0,0,,0.725960402,,
366,101101101,0.56331349,0,0,0,,0.749023819,,
367,101101110,0.432579705,0,0,0,,0.575190384,,
368,101101111,0.606961488,0,0,0,,0.807061467,,
369,101110000,0.54569782,0,0,0,,0.725600705,,
370,101110001,0.454534475,0,0,0,,0.604383091,,
371,101110010,0.472069694,0,0,0,,0.627699232,,
372,101110011,0.529677323,0,0,0,,0.704298652,,
373,101110100,0.472810247,0,0,0,,0.628683927,,
374,101110101,0.419598336,0,0,0,,0.557929383,,
375,101110110,0.444642789,0,0,0,,0.591230364,,
376,101110111,0.574912079,0,0,0,,0.764446172,,
377,101111000,0.53387967,0,0,0,,0.709886407,,
378,101111001,0.45892115,0,0,0,,0.610215943,,
379,101111010,0.547765554,0,0,0,,0.728350119,,
380,101111011,0.520721111,0,0,0,,0.692389801,,
381,101111100,0.448815076,0,0,0,,0.59677815,,
382,101111101,0.466160231,0,0,0,,0.619841567,,
383,101111110,0.356943083,0,0,0,,0.474618265,,
384,101111111,0.531324866,0,0,0,,0.706489348,,
385,110000000,0.523725772,0,0,0,,0.696385023,,
386,110000001,0.415593686,0,0,0,,0.552604501,,
387,110000010,0.511509972,0,0,0,,0.680141981,,
388,110000011,0.552148861,0,0,0,,0.734178492,,
389,110000100,0.541708745,0,0,0,,0.720296532,,
390,110000101,0.471528094,0,0,0,,0.62697908,,
391,110000110,0.465773664,0,0,0,,0.619327559,,
392,110000111,0.579074213,0,0,0,,0.769980457,,
393,110001000,0.456595136,0,0,0,,0.6071231,,
394,110001001,0.364667875,0,0,0,,0.484889727,,
395,110001010,0.563553629,0,0,0,,0.749343126,,
396,110001011,0.519540446,0,0,0,,0.6908199,,
397,110001100,0.481679008,0,0,0,,0.640476496,,
398,110001101,0.482055422,0,0,0,,0.640977004,,
399,110001110,0.368290378,0,0,0,,0.489706479,,
400,110001111,0.525703421,0,0,0,,0.699014654,,
401,110010000,0.46065687,0,0,0,,0.612523886,,
402,110010001,0.352524785,0,0,0,,0.468743365,,
403,110010010,0.387028744,0,0,0,,0.514622414,,
404,110010011,0.427667633,0,0,0,,0.568658925,,
405,110010100,0.455834234,0,0,0,,0.606111348,,
406,110010101,0.385653582,0,0,0,,0.512793895,,
407,110010110,0.427666776,0,0,0,,0.568657786,,
408,110010111,0.540967325,0,0,0,,0.719310684,,
409,110011000,0.533278195,0,0,0,,0.709086641,,
410,110011001,0.441350934,0,0,0,,0.586853267,,
411,110011010,0.547164079,0,0,0,,0.727550352,,
412,110011011,0.503150896,0,0,0,,0.669027127,,
413,110011100,0.429872433,0,0,0,,0.571590593,,
414,110011101,0.430248848,0,0,0,,0.572091102,,
415,110011110,0.33800044,0,0,0,,0.449430708,,
416,110011111,0.495413483,0,0,0,,0.658738883,,
417,110100000,0.541009421,0,0,0,,0.719366658,,
418,110100001,0.432877336,0,0,0,,0.575586137,,
419,110100010,0.528793622,0,0,0,,0.703123616,,
420,110100011,0.569432511,0,0,0,,0.757160128,,
421,110100100,0.53653497,0,0,0,,0.713417093,,
422,110100101,0.466354319,0,0,0,,0.620099641,,
423,110100110,0.460599889,0,0,0,,0.61244812,,
424,110100111,0.573900438,0,0,0,,0.763101018,,
425,110101000,0.400642786,0,0,0,,0.532724664,,
426,110101001,0.308715525,0,0,0,,0.410491291,,
427,110101010,0.50760128,0,0,0,,0.674944691,,
428,110101011,0.463588097,0,0,0,,0.616421465,,
429,110101100,0.443252735,0,0,0,,0.589382044,,
430,110101101,0.44362915,0,0,0,,0.589882554,,
431,110101110,0.329864105,0,0,0,,0.438612027,,
432,110101111,0.487277148,0,0,0,,0.647920202,,
433,110110000,0.48827904,0,0,0,,0.649252393,,
434,110110001,0.380146955,0,0,0,,0.505471872,,
435,110110010,0.414650914,0,0,0,,0.55135092,,
436,110110011,0.455289803,0,0,0,,0.605387432,,
437,110110100,0.415391467,0,0,0,,0.552335615,,
438,110110101,0.345210815,0,0,0,,0.459018162,,
439,110110110,0.387224009,0,0,0,,0.514882053,,
440,110110111,0.500524558,0,0,0,,0.665534951,,
441,110111000,0.526382532,0,0,0,,0.699917651,,
442,110111001,0.434455271,0,0,0,,0.577684277,,
443,110111010,0.540268415,0,0,0,,0.718381361,,
444,110111011,0.496255232,0,0,0,,0.659858135,,
445,110111100,0.441317938,0,0,0,,0.586809393,,
446,110111101,0.441694352,0,0,0,,0.587309902,,
447,110111110,0.349445944,0,0,0,,0.464649507,,
448,110111111,0.506858987,0,0,0,,0.673957682,,
449,111000000,0.560254705,0,0,0,,0.744956629,,
450,111000001,0.452122619,0,0,0,,0.601176107,,
451,111000010,0.548038905,0,0,0,,0.728713587,,
452,111000011,0.588677794,0,0,0,,0.782750098,,
453,111000100,0.578237679,0,0,0,,0.768868139,,
454,111000101,0.508057027,0,0,0,,0.675550686,,
455,111000110,0.502302597,0,0,0,,0.667899165,,
456,111000111,0.615603146,0,0,0,,0.818552063,,
457,111001000,0.517018266,0,0,0,,0.687466221,,
458,111001001,0.425091005,0,0,0,,0.565232848,,
459,111001010,0.623976759,0,0,0,,0.829686246,,
460,111001011,0.579963576,0,0,0,,0.771163021,,
461,111001100,0.542102138,0,0,0,,0.720819616,,
462,111001101,0.542478553,0,0,0,,0.721320126,,
463,111001110,0.428713508,0,0,0,,0.570049599,,
464,111001111,0.586126551,0,0,0,,0.779357774,,
465,111010000,0.606637756,0,0,0,,0.806631009,,
466,111010001,0.498505671,0,0,0,,0.662850488,,
467,111010010,0.53300963,0,0,0,,0.708729537,,
468,111010011,0.573648519,0,0,0,,0.762766048,,
469,111010100,0.60181512,0,0,0,,0.800218471,,
470,111010101,0.531634468,0,0,0,,0.706901018,,
471,111010110,0.573647662,0,0,0,,0.762764908,,
472,111010111,0.686948211,1,0,0,,0.913417807,,
473,111011000,0.611304656,0,0,0,,0.812836469,,
474,111011001,0.519377396,0,0,0,,0.690603097,,
475,111011010,0.62519054,0,0,0,,0.831300181,,
476,111011011,0.581177357,0,0,0,,0.772776955,,
477,111011100,0.507898895,0,0,0,,0.675340422,,
478,111011101,0.50827531,0,0,0,,0.675840932,,
479,111011110,0.416026901,0,0,0,,0.553180536,,
480,111011111,0.573439944,0,0,0,,0.762488711,,
481,111100000,0.54568175,0,0,0,,0.725579337,,
482,111100001,0.437549665,0,0,0,,0.581798815,,
483,111100010,0.533465951,0,0,0,,0.709336295,,
484,111100011,0.57410484,0,0,0,,0.763372807,,
485,111100100,0.5412073,0,0,0,,0.719629773,,
486,111100101,0.471026648,0,0,0,,0.62631232,,
487,111100110,0.465272218,0,0,0,,0.618660799,,
488,111100111,0.578572767,0,0,0,,0.769313697,,
489,111101000,0.568123281,0,0,0,,0.755419278,,
490,111101001,0.47619602,0,0,0,,0.633185904,,
491,111101010,0.675081774,1,0,0,,0.897639303,,
492,111101011,0.631068591,0,0,0,,0.839116078,,
493,111101100,0.610733229,0,0,0,,0.812076657,,
494,111101101,0.611109644,0,0,0,,0.812577166,,
495,111101110,0.4973446,0,0,0,,0.661306641,,
496,111101111,0.654757643,1,0,0,,0.870614816,,
497,111110000,0.610911151,1,0,0,,0.812313235,,
498,111110001,0.502779065,0,0,0,,0.668532713,,
499,111110010,0.537283025,0,0,0,,0.714411763,,
500,111110011,0.577921914,0,0,0,,0.768448274,,
501,111110100,0.538023578,0,0,0,,0.715396457,,
502,111110101,0.467842926,0,0,0,,0.622079005,,
503,111110110,0.50985612,0,0,0,,0.677942895,,
504,111110111,0.623156669,0,0,0,,0.828595793,,
505,111111000,0.599093001,0,0,0,,0.796598938,,
506,111111001,0.50716574,0,0,0,,0.674365564,,
507,111111010,0.612978885,0,0,0,,0.815062649,,
508,111111011,0.568965701,0,0,0,,0.756539422,,
509,111111100,0.514028407,0,0,0,,0.68349068,,
510,111111101,0.514404822,0,0,0,,0.68399119,,
511,111111110,0.422156413,0,0,0,,0.561330794,,
512,111111111,0.579569456,0,0,0,,0.770638969,,
513,1000000000,0.525795784,0,0,0,,0.699137466,,
514,1000000001,0.47633654,0,0,0,,0.63337275,,
515,1000000010,0.425488946,0,0,0,,0.56576198,,
516,1000000011,0.56407723,0,0,0,,0.750039345,,
517,1000000100,0.481937462,0,0,0,,0.640820156,,
