index,bitstring,fitness,peak,valley,global,MAX,fitness_norm,MAX_N,MIN_N
117,1110100,0.460521055,0,0,0,,0.582038214,,
118,1110101,0.440319499,0,0,0,,0.556506097,,
119,1110110,0.404261264,0,0,0,,0.510933217,,
120,1110111,0.494974997,0,0,0,,0.625583478,,
121,1111000,0.592229405,0,0,0,,0.748500294,,
122,1111001,0.488363568,0,0,0,,0.617227499,,
123,1111010,0.494929217,0,0,0,,0.625525618,,
124,1111011,0.556172198,0,0,0,,0.702928714,,
125,1111100,0.570280632,0,0,0,,0.720759924,,
126,1111101,0.549470408,0,0,0,,0.69445853,,
127,1111110,0.467276511,0,0,0,,0.590576224,,
128,1111111,0.556548589,0,0,0,,0.703404422,,
129,10000000,0.581664815,0,0,0,,0.735148038,,
130,10000001,0.487039083,0,0,0,,0.615553523,,
131,10000010,0.49470655,0,0,0,,0.625244196,,
132,10000011,0.4987224,0,0,0,,0.630319704,,
133,10000100,0.503508486,0,0,0,,0.636368689,,
134,10000101,0.516400822,0,0,0,,0.652662911,,
135,10000110,0.497106097,0,0,0,,0.628276909,,
136,10000111,0.620913722,0,0,0,,0.784753509,,
137,10001000,0.531066738,0,0,0,,0.671198705,,
138,10001001,0.460294793,0,0,0,,0.581752248,,
139,10001010,0.512853976,0,0,0,,0.648180162,,
140,10001011,0.607190849,0,0,0,,0.767409597,,
141,10001100,0.565448083,0,0,0,,0.714652216,,
142,10001101,0.577731752,0,0,0,,0.730177162,,
143,10001110,0.546626814,0,0,0,,0.6908646,,
144,10001111,0.668992784,0,0,0,,0.845519137,,
145,10010000,0.678453688,0,0,0,,0.857476479,,
146,10010001,0.583827957,0,0,0,,0.737881966,,
147,10010010,0.670675963,0,0,0,,0.847646455,,
148,10010011,0.674691813,0,0,0,,0.852721963,,
149,10010100,0.555602314,0,0,0,,0.702208455,,
150,10010101,0.56849465,0,0,0,,0.718502677,,
151,10010110,0.499342523,0,0,0,,0.631103458,,
152,10010111,0.623150148,0,0,0,,0.787580058,,
153,10011000,0.555309639,0,0,0,,0.701838552,,
154,10011001,0.484537694,0,0,0,,0.612392096,,
155,10011010,0.458009451,0,0,0,,0.578863876,,
156,10011011,0.552346324,0,0,0,,0.698093311,,
157,10011100,0.485986791,0,0,0,,0.614223564,,
158,10011101,0.49827046,0,0,0,,0.629748511,,
159,10011110,0.38298267,0,0,0,,0.484039865,,
160,10011111,0.50534864,0,0,0,,0.638694402,,
161,10100000,0.624553984,0,0,0,,0.789354323,,
162,10100001,0.529928252,0,0,0,,0.669759808,,
163,10100010,0.537595719,0,0,0,,0.679450481,,
164,10100011,0.541611569,0,0,0,,0.684525988,,
165,10100100,0.507791336,0,0,0,,0.641781649,,
166,10100101,0.520683672,0,0,0,,0.658075871,,
167,10100110,0.501388947,0,0,0,,0.633689869,,
168,10100111,0.625196572,0,0,0,,0.790166469,,
169,10101000,0.476456242,0,0,0,,0.6021782,,
170,10101001,0.405684297,0,0,0,,0.512731744,,
171,10101010,0.45824348,0,0,0,,0.579159658,,
172,10101011,0.552580353,0,0,0,,0.698389093,,
173,10101100,0.47284791,0,0,0,,0.597617742,,
174,10101101,0.485131578,0,0,0,,0.613142687,,
175,10101110,0.45402664,0,0,0,,0.573830125,,
176,10101111,0.57639261,0,0,0,,0.728484662,,
177,10110000,0.529718705,0,0,0,,0.669494968,,
178,10110001,0.435092973,0,0,0,,0.549900453,,
179,10110010,0.521940979,0,0,0,,0.659664942,,
180,10110011,0.525956829,0,0,0,,0.66474045,,
181,10110100,0.447971479,0,0,0,,0.566177196,,
182,10110101,0.460863815,0,0,0,,0.582471418,,
183,10110110,0.391711688,0,0,0,,0.495072199,,
184,10110111,0.515519313,0,0,0,,0.651548799,,
185,10111000,0.53554585,0,0,0,,0.676859715,,
186,10111001,0.464773904,0,0,0,,0.587413257,,
187,10111010,0.438245662,0,0,0,,0.553885039,,
188,10111011,0.532582535,0,0,0,,0.673114473,,
189,10111100,0.513597077,0,0,0,,0.649119345,,
190,10111101,0.525880745,0,0,0,,0.66464429,,
191,10111110,0.410592956,0,0,0,,0.518935645,,
192,10111111,0.532958926,0,0,0,,0.673590182,,
193,11000000,0.545470939,0,0,0,,0.689403726,,
194,11000001,0.450845208,0,0,0,,0.569809212,,
195,11000010,0.458512675,0,0,0,,0.579499885,,
196,11000011,0.462528524,0,0,0,,0.584575391,,
197,11000100,0.46731461,0,0,0,,0.590624376,,
198,11000101,0.480206946,0,0,0,,0.606918598,,
199,11000110,0.460912221,0,0,0,,0.582532596,,
200,11000111,0.584719846,0,0,0,,0.739009197,,
201,11001000,0.511313148,0,0,0,,0.646232758,,
202,11001001,0.440541203,0,0,0,,0.556786301,,
203,11001010,0.493100386,0,0,0,,0.623214215,,
204,11001011,0.587437259,0,0,0,,0.74244365,,
205,11001100,0.545694494,0,0,0,,0.68968627,,
206,11001101,0.557978162,0,0,0,,0.705211215,,
207,11001110,0.526873224,0,0,0,,0.665898653,,
208,11001111,0.649239194,0,0,0,,0.82055319,,
209,11010000,0.464936292,0,0,0,,0.587618494,,
210,11010001,0.370310561,0,0,0,,0.468023981,,
211,11010010,0.457158567,0,0,0,,0.57778847,,
212,11010011,0.461174417,0,0,0,,0.582863978,,
213,11010100,0.342084919,0,0,0,,0.432350472,,
214,11010101,0.354977255,0,0,0,,0.448644693,,
215,11010110,0.285825127,0,0,0,,0.361245473,,
216,11010111,0.409632752,0,0,0,,0.517722073,,
217,11011000,0.428590877,0,0,0,,0.541682657,,
218,11011001,0.357818932,0,0,0,,0.4522362,,
219,11011010,0.331290689,0,0,0,,0.418707981,,
220,11011011,0.425627562,0,0,0,,0.537937415,,
221,11011100,0.359268029,0,0,0,,0.454067669,,
222,11011101,0.371551698,0,0,0,,0.469592615,,
223,11011110,0.256263908,0,0,0,,0.323883969,,
224,11011111,0.378629878,0,0,0,,0.478538507,,
225,11100000,0.541592694,0,0,0,,0.684502133,,
226,11100001,0.446966963,0,0,0,,0.564907619,,
227,11100010,0.45463443,0,0,0,,0.574598292,,
228,11100011,0.45865028,0,0,0,,0.5796738,,
229,11100100,0.424830046,0,0,0,,0.53692946,,
230,11100101,0.437722382,0,0,0,,0.553223681,,
231,11100110,0.418427657,0,0,0,,0.52883768,,
232,11100111,0.542235282,0,0,0,,0.68531428,,
233,11101000,0.462979687,0,0,0,,0.585145602,,
234,11101001,0.392207742,0,0,0,,0.495699146,,
235,11101010,0.444766925,0,0,0,,0.56212706,,
236,11101011,0.539103798,0,0,0,,0.681356495,,
237,11101100,0.459371354,0,0,0,,0.580585143,,
238,11101101,0.471655023,0,0,0,,0.596110089,,
239,11101110,0.440550085,0,0,0,,0.556797527,,
240,11101111,0.562916055,0,0,0,,0.711452064,,
241,11110000,0.555652996,0,0,0,,0.70227251,,
242,11110001,0.461027265,0,0,0,,0.582677997,,
243,11110010,0.547875271,0,0,0,,0.692442486,,
244,11110011,0.551891121,0,0,0,,0.697517994,,
245,11110100,0.473905771,0,0,0,,0.59895474,,
246,11110101,0.486798107,0,0,0,,0.615248961,,
247,11110110,0.417645979,0,0,0,,0.527849741,,
248,11110111,0.541453604,0,0,0,,0.684326341,,
249,11111000,0.60561412,0,0,0,,0.765416818,,
250,11111001,0.534842175,0,0,0,,0.675970362,,
251,11111010,0.508313933,0,0,0,,0.642442143,,
252,11111011,0.602650806,0,0,0,,0.761671578,,
253,11111100,0.583665348,0,0,0,,0.737676449,,
254,11111101,0.595949016,0,0,0,,0.753201395,,
255,11111110,0.480661226,0,0,0,,0.607492749,,
256,11111111,0.603027196,1,0,0,,0.762147286,,
257,100000000,0.556093033,0,0,0,,0.702828659,,
258,100000001,0.528149447,0,0,0,,0.667511632,,
259,100000010,0.392017208,0,0,0,,0.495458336,,
260,100000011,0.413913652,0,0,0,,0.523132569,,
261,100000100,0.477936705,0,0,0,,0.604049311,,
262,100000101,0.557511186,0,0,0,,0.704621019,,
263,100000110,0.394416755,0,0,0,,0.498491049,,
264,100000111,0.536104974,0,0,0,,0.677566374,,
265,100001000,0.505494957,0,0,0,,0.638879328,,
266,100001001,0.501405156,0,0,0,,0.633710355,,
267,100001010,0.410164634,0,0,0,,0.518394302,,
268,100001011,0.522382101,0,0,0,,0.660222463,,
269,100001100,0.539876302,0,0,0,,0.682332838,,
270,100001101,0.618842115,0,0,0,,0.782135269,,
271,100001110,0.443937472,0,0,0,,0.56107874,,
272,100001111,0.584184036,0,0,0,,0.738332003,,
273,100010000,0.702513741,0,0,0,,0.887885231,,
274,100010001,0.674570154,0,0,0,,0.852568202,,
275,100010010,0.617618455,0,0,0,,0.780588723,,
276,100010011,0.639514898,0,0,0,,0.808262956,,
277,100010100,0.579662367,0,0,0,,0.732617206,,
278,100010101,0.659236848,0,0,0,,0.833188914,,
279,100010110,0.446285015,0,0,0,,0.564045727,,
280,100010111,0.587973234,0,0,0,,0.743121052,,
281,100011000,0.579369691,0,0,0,,0.732247302,,
282,100011001,0.575279891,0,0,0,,0.727078331,,
283,100011010,0.404951943,0,0,0,,0.511806145,,
284,100011011,0.51716941,0,0,0,,0.653634305,,
285,100011100,0.510046844,0,0,0,,0.644632316,,
286,100011101,0.589012657,0,0,0,,0.744434747,,
287,100011110,0.329925162,0,0,0,,0.416982133,,
288,100011111,0.470171726,0,0,0,,0.594235396,,
289,100100000,0.544615632,0,0,0,,0.68832273,,
290,100100001,0.516672045,0,0,0,,0.653005701,,
291,100100010,0.380539807,0,0,0,,0.480952406,,
292,100100011,0.40243625,0,0,0,,0.508626639,,
293,100100100,0.427852984,0,0,0,,0.540750057,,
294,100100101,0.507427465,0,0,0,,0.641321764,,
295,100100110,0.344333034,0,0,0,,0.435191794,,
296,100100111,0.486021253,0,0,0,,0.61426712,,
297,100101000,0.39651789,0,0,0,,0.501146608,,
298,100101001,0.39242809,0,0,0,,0.495977637,,
299,100101010,0.301187567,0,0,0,,0.380661582,,
300,100101011,0.413405034,0,0,0,,0.522489743,,
301,100101100,0.392909558,0,0,0,,0.496586149,,
302,100101101,0.471875371,0,0,0,,0.59638858,,
303,100101110,0.296970728,0,0,0,,0.375332051,,
304,100101111,0.437217291,0,0,0,,0.552585313,,
305,100110000,0.506290293,0,0,0,,0.639884528,,
306,100110001,0.478346707,0,0,0,,0.6045675,,
307,100110010,0.421395008,0,0,0,,0.532588022,,
308,100110011,0.443291451,0,0,0,,0.560262254,,
309,100110100,0.424543068,0,0,0,,0.536566757,,
310,100110101,0.504117549,0,0,0,,0.637138464,,
311,100110110,0.291165716,0,0,0,,0.367995277,,
312,100110111,0.432853935,0,0,0,,0.547070603,,
313,100111000,0.512117438,0,0,0,,0.647249275,,
314,100111001,0.508027638,0,0,0,,0.642080304,,
315,100111010,0.33769969,0,0,0,,0.426808117,,
316,100111011,0.449917157,0,0,0,,0.568636278,,
317,100111100,0.490168666,0,0,0,,0.619508906,,
318,100111101,0.569134479,0,0,0,,0.719311337,,
319,100111110,0.310046984,0,0,0,,0.391858724,,
320,100111111,0.450293547,0,0,0,,0.569111985,,
321,101000000,0.550504681,0,0,0,,0.695765715,,
322,101000001,0.522561095,0,0,0,,0.660448688,,
323,101000010,0.386428856,0,1,0,,0.488395392,,
324,101000011,0.4083253,0,0,0,,0.516069625,,
325,101000100,0.472348353,0,0,0,,0.596986367,,
326,101000101,0.551922834,0,0,0,,0.697558075,,
327,101000110,0.388828403,0,0,0,,0.491428105,,
328,101000111,0.530516622,0,0,0,,0.67050343,,
329,101001000,0.516346891,0,0,0,,0.652594749,,
330,101001001,0.51225709,0,0,0,,0.647425777,,
331,101001010,0.421016568,0,0,0,,0.532109724,,
332,101001011,0.533234035,0,0,0,,0.673937884,,
333,101001100,0.550728236,0,0,0,,0.69604826,,
334,101001101,0.629694049,0,0,0,,0.795850691,,
335,101001110,0.454789406,0,0,0,,0.574794161,,
336,101001111,0.59503597,0,0,0,,0.752047424,,
337,101010000,0.527985969,0,0,0,,0.667305017,,
338,101010001,0.500042383,0,0,0,,0.631987989,,
339,101010010,0.443090684,0,0,0,,0.560008511,,
340,101010011,0.464987127,0,0,0,,0.587682743,,
341,101010100,0.405134596,0,0,0,,0.512036994,,
342,101010101,0.484709076,0,0,0,,0.6126087,,
343,101010110,0.271757244,0,0,0,,0.343465514,,
344,101010111,0.413445462,0,0,0,,0.522540839,,
345,101011000,0.491640554,0,0,0,,0.621369179,,
346,101011001,0.487550753,0,0,0,,0.616200207,,
347,101011010,0.317222805,0,0,0,,0.40092802,,
348,101011011,0.429440272,0,0,0,,0.542756181,,
349,101011100,0.422317706,0,0,0,,0.533754191,,
350,101011101,0.50128352,0,0,0,,0.633556624,,
351,101011110,0.242196024,0,0,0,,0.306104009,,
352,101011111,0.382442588,0,0,0,,0.483357272,,
353,101100000,0.564319991,0,0,0,,0.713226455,,
354,101100001,0.536376405,0,0,0,,0.677909428,,
355,101100010,0.400244166,0,0,0,,0.505856132,,
356,101100011,0.42214061,0,0,0,,0.533530365,,
357,101100100,0.447557343,0,0,0,,0.565653782,,
358,101100101,0.527131824,0,0,0,,0.66622549,,
359,101100110,0.364037394,0,0,0,,0.460095521,,
360,101100111,0.505725612,0,0,0,,0.639170845,,
361,101101000,0.485706984,0,0,0,,0.613869925,,
362,101101001,0.481617184,0,0,0,,0.608700954,,
363,101101010,0.390376661,0,0,0,,0.4933849,,
364,101101011,0.502594128,0,0,0,,0.63521306,,
365,101101100,0.482098652,0,0,0,,0.609309467,,
366,101101101,0.561064465,0,0,0,,0.709111897,,
367,101101110,0.386159822,0,0,0,,0.488055368,,
368,101101111,0.526406385,0,0,0,,0.66530863,,
369,101110000,0.535121353,0,0,0,,0.676323206,,
370,101110001,0.507177767,0,0,0,,0.641006179,,
371,101110010,0.450226067,0,0,0,,0.569026699,,
372,101110011,0.472122511,0,0,0,,0.596700933,,
373,101110100,0.453374128,0,0,0,,0.573005436,,
374,101110101,0.532948609,0,0,0,,0.673577143,,
375,101110110,0.319996776,0,0,0,,0.404433956,,
376,101110111,0.461684995,0,0,0,,0.583509281,,
377,101111000,0.585082478,0,0,0,,0.739467516,,
378,101111001,0.580992677,0,0,0,,0.734298544,,
379,101111010,0.410664729,0,0,0,,0.519026357,,
380,101111011,0.522882196,0,0,0,,0.660854517,,
381,101111100,0.563133705,0,0,0,,0.711727145,,
382,101111101,0.642099518,1,0,0,,0.811529576,,
383,101111110,0.383012023,0,0,0,,0.484076963,,
384,101111111,0.523258587,0,0,0,,0.661330226,,
385,110000000,0.544794933,0,0,0,,0.688549343,,
386,110000001,0.498941569,0,0,0,,0.630596705,,
387,110000010,0.380719108,0,0,0,,0.481179019,,
388,110000011,0.384705774,0,0,0,,0.486217642,,
389,110000100,0.466638605,0,0,0,,0.589769995,,
390,110000101,0.528303307,0,0,0,,0.667706091,,
391,110000110,0.383118655,0,0,0,,0.484211732,,
392,110000111,0.506897096,0,0,0,,0.640651447,,
393,110001000,0.494196857,0,0,0,,0.624600011,,
394,110001001,0.472197278,0,0,0,,0.596795428,,
395,110001010,0.398866534,0,0,0,,0.504114986,,
396,110001011,0.493174223,0,0,0,,0.623307536,,
397,110001100,0.528578202,0,0,0,,0.668053522,,
398,110001101,0.589634237,0,0,0,,0.745220342,,
399,110001110,0.432639372,0,0,0,,0.546799423,,
400,110001111,0.554976158,0,0,0,,0.701417076,,
401,110010000,0.641583807,0,0,0,,0.810877785,,
402,110010001,0.595730442,0,0,0,,0.752925146,,
403,110010010,0.556688521,0,0,0,,0.703581278,,
404,110010011,0.560675186,0,0,0,,0.7086199,,
405,110010100,0.518732433,0,0,0,,0.655609761,,
406,110010101,0.580397135,0,0,0,,0.733545857,,
407,110010110,0.385355081,0,0,0,,0.487038281,,
408,110010111,0.509133521,0,0,0,,0.643477995,,
409,110011000,0.518439758,0,0,0,,0.655239858,,
410,110011001,0.496440179,0,0,0,,0.627435276,,
411,110011010,0.344022009,0,0,0,,0.434798699,,
412,110011011,0.438329698,0,0,0,,0.553991249,,
413,110011100,0.44911691,0,0,0,,0.56762487,,
414,110011101,0.510172945,0,0,0,,0.644791691,,
415,110011110,0.268995228,0,0,0,,0.339974688,,
416,110011111,0.391332013,0,0,0,,0.494592339,,
417,110100000,0.531812308,0,0,0,,0.672141008,,
418,110100001,0.485958943,0,0,0,,0.614188368,,
419,110100010,0.367736483,0,0,0,,0.464770684,,
420,110100011,0.371723148,0,0,0,,0.469809306,,
421,110100100,0.41504966,0,0,0,,0.524568334,,
422,110100101,0.476714362,0,0,0,,0.60250443,,
423,110100110,0.33152971,0,0,0,,0.419010072,,
424,110100111,0.45530815,0,0,0,,0.575449786,,
425,110101000,0.383714566,0,0,0,,0.484964885,,
426,110101001,0.361714987,0,1,0,,0.457160303,,
427,110101010,0.288384243,0,0,0,,0.36447986,,
428,110101011,0.382691932,0,0,0,,0.48367241,,
429,110101100,0.380106234,0,0,0,,0.480404427,,
430,110101101,0.441162269,0,0,0,,0.557571247,,
431,110101110,0.284167404,0,0,0,,0.359150329,,
432,110101111,0.406504189,0,0,0,,0.51376798,,
433,110110000,0.436977029,0,0,0,,0.552281653,,
434,110110001,0.391123664,0,0,0,,0.494329014,,
435,110110010,0.352081743,0,0,0,,0.444985146,,
436,110110011,0.356068408,0,0,0,,0.450023768,,
437,110110100,0.355229804,0,0,0,,0.448963882,,
438,110110101,0.416894506,0,0,0,,0.526899978,,
439,110110110,0.221852452,0,1,1,,0.280392402,,
440,110110111,0.345630892,0,0,0,,0.436832116,,
441,110111000,0.442804174,0,0,0,,0.5596464,,
442,110111001,0.420804595,0,0,0,,0.531841818,,
443,110111010,0.268386425,0,0,0,,0.339205241,,
444,110111011,0.362694114,0,0,0,,0.458397791,,
445,110111100,0.420855401,0,0,0,,0.53190603,,
446,110111101,0.481911436,0,0,0,,0.60907285,,
447,110111110,0.240733719,0,0,0,,0.304255847,,
448,110111111,0.363070505,0,0,0,,0.4588735,,
449,111000000,0.590530377,0,0,0,,0.746352946,,
450,111000001,0.544677013,0,0,0,,0.688400307,,
451,111000010,0.426454552,0,0,0,,0.538982622,,
452,111000011,0.430441218,0,0,0,,0.544021245,,
453,111000100,0.512374049,0,0,0,,0.647573598,,
454,111000101,0.574038751,0,0,0,,0.725509693,,
455,111000110,0.428854099,0,0,0,,0.542015335,,
456,111000111,0.552632539,0,0,0,,0.698455049,,
457,111001000,0.556372587,0,0,0,,0.703181979,,
458,111001001,0.534373008,0,0,0,,0.675377397,,
459,111001010,0.461042264,0,0,0,,0.582696954,,
460,111001011,0.555349952,0,0,0,,0.701889503,,
461,111001100,0.590753932,0,0,0,,0.74663549,,
462,111001101,0.651809967,1,0,0,,0.82380231,,
463,111001110,0.494815102,0,0,0,,0.625381392,,
464,111001111,0.617151887,0,0,0,,0.779999043,,
465,111010000,0.509995731,0,0,0,,0.644567716,,
466,111010001,0.464142366,0,0,0,,0.586615076,,
467,111010010,0.425100445,0,0,0,,0.537271209,,
468,111010011,0.42908711,0,0,0,,0.54230983,,
469,111010100,0.387144357,0,0,0,,0.489299691,,
470,111010101,0.448809059,0,0,0,,0.567235787,,
471,111010110,0.253767005,0,0,0,,0.320728212,,
472,111010111,0.377545445,0,0,0,,0.477167926,,
473,111011000,0.473650315,0,0,0,,0.598631877,,
474,111011001,0.451650737,0,0,0,,0.570827295,,
475,111011010,0.299232567,0,0,0,,0.378190719,,
476,111011011,0.393540255,0,0,0,,0.497383268,,
477,111011100,0.404327468,0,0,0,,0.51101689,,
478,111011101,0.465383503,0,0,0,,0.588183711,,
479,111011110,0.224205786,0,1,0,,0.283366708,,
480,111011111,0.346542571,0,0,0,,0.437984359,,
481,111100000,0.493217678,0,0,0,,0.623362457,,
482,111100001,0.447364313,0,0,0,,0.565409818,,
483,111100010,0.329141853,0,0,0,,0.415992134,,
484,111100011,0.333128518,0,0,0,,0.421030755,,
485,111100100,0.37645503,0,0,0,,0.475789784,,
486,111100101,0.438119733,0,0,0,,0.553725881,,
487,111100110,0.29293508,0,0,0,,0.370231521,,
488,111100111,0.416713521,0,0,0,,0.526671237,,
489,111101000,0.414604671,0,0,0,,0.524005927,,
490,111101001,0.392605092,0,0,0,,0.496201344,,
491,111101010,0.319274348,0,0,0,,0.403520902,,
492,111101011,0.413582037,0,0,0,,0.522713451,,
493,111101100,0.410996338,0,0,0,,0.519445467,,
494,111101101,0.472052373,0,0,0,,0.596612288,,
495,111101110,0.315057508,0,0,0,,0.398191369,,
496,111101111,0.437394294,0,0,0,,0.552809021,,
497,111110000,0.50727798,0,0,0,,0.641132835,,
498,111110001,0.461424615,0,0,0,,0.583180195,,
499,111110010,0.422382694,0,0,0,,0.533836328,,
500,111110011,0.426369359,0,0,0,,0.538874949,,
501,111110100,0.425530755,0,0,0,,0.537815064,,
502,111110101,0.487195457,0,0,0,,0.61575116,,
503,111110110,0.292153403,0,0,0,,0.369243584,,
504,111110111,0.415931843,0,0,0,,0.525683298,,
505,111111000,0.557239104,0,0,0,,0.704277143,,
506,111111001,0.535239526,0,0,0,,0.676472562,,
507,111111010,0.382821356,0,0,0,,0.483835985,,
508,111111011,0.477129044,0,0,0,,0.603028534,,
509,111111100,0.535290332,0,0,0,,0.676536774,,
510,111111101,0.596346367,0,0,0,,0.753703594,,
511,111111110,0.35516865,0,0,0,,0.448886592,,
512,111111111,0.477505435,0,0,0,,0.603504243,,
513,1000000000,0.554882974,0,0,0,,0.701299304,,
514,1000000001,0.379143485,0,0,0,,0.479187639,,
515,1000000010,0.473359039,0,0,0,,0.598263742,,
516,1000000011,0.375547839,0,1,0,,0.474643214,,
517,1000000100,0.470089045,0,0,0,,0.594130898,,
